type_elec,year,month,round (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum,Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.,Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.,Código I.N.E. del municipio (999 = C.E.R.A.),"Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito)",Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única),Censo del I.N.E.,Censo de escrutinio o censo C.E.R.A.,Censo C.E.R.E. en escrutinio (Residentes Extranjeros),Total votantes C.E.R.E. (Residentes Extranjeros),Votantes del primer avance de participación,Votantes del segundo avance de participación,Votos en blanco,Votos nulos,Votos a candidaturas,Votos afirmativos en Referéndum o ceros en otros procesos electorales,Votos negativos en Referéndum o ceros en otros procesos electorales,Datos oficiales (Si/No)
2,1982,10,1,1,11,12,5,0005,A,1189,1189,0,0,0,0,3,26,622,0,0,N
2,1982,10,1,1,11,12,6,0022,A,1116,1116,0,0,0,0,8,13,877,0,0,N
2,1982,10,1,1,11,12,8,0003,A,1230,1230,0,0,0,0,5,10,936,0,0,N
2,1982,10,1,1,11,12,8,0012,A,1622,1622,0,0,0,0,2,12,1073,0,0,N
2,1982,10,1,1,11,12,8,0013,A,1612,1612,0,0,0,0,6,19,1139,0,0,N
2,1982,10,1,1,11,12,9,0012,A,1447,1447,0,0,0,0,3,38,1054,0,0,N
2,1982,10,1,1,11,13,1,0001,A,667,667,0,0,0,0,1,2,575,0,0,N
2,1982,10,1,1,11,13,1,0001,B,662,662,0,0,0,0,2,5,534,0,0,N
2,1982,10,1,1,11,14,3,0002,A,679,679,0,0,0,0,0,2,466,0,0,N
2,1982,10,1,1,11,4,3,0016,A,865,865,0,0,0,0,8,14,643,0,0,N
2,1982,10,1,1,11,4,4,0011,A,894,894,0,0,0,0,7,11,686,0,0,N
2,1982,10,1,1,11,12,1,0001,E,1343,1343,0,0,0,0,30,43,722,0,0,N
2,1982,10,1,1,11,12,1,0001,H,1096,1096,0,0,0,0,3,16,896,0,0,N
2,1982,10,1,1,11,12,1,0004,A,1404,1404,0,0,0,0,3,4,1016,0,0,N
2,1982,10,1,1,11,12,5,0010,A,1153,1153,0,0,0,0,0,6,608,0,0,N
2,1982,10,1,1,11,12,9,0013,A,1228,1228,0,0,0,0,4,36,858,0,0,N
2,1982,10,1,1,11,12,10,0007,A,1930,1930,0,0,0,0,6,11,1344,0,0,N
2,1982,10,1,1,11,14,1,0001,A,901,901,0,0,0,0,4,5,671,0,0,N
2,1982,10,1,1,11,14,1,0003,B,497,497,0,0,0,0,0,4,321,0,0,N
2,1982,10,1,1,11,15,1,0002,A,503,503,0,0,0,0,1,5,341,0,0,N
2,1982,10,1,1,11,15,1,0004,A,311,311,0,0,0,0,0,0,230,0,0,N
2,1982,10,1,1,11,15,3,0002,B,627,627,0,0,0,0,0,2,473,0,0,N
2,1982,10,1,1,11,16,2,0002,B,768,768,0,0,0,0,0,6,607,0,0,N
2,1982,10,1,1,11,20,1,0005,A,983,983,0,0,0,0,4,7,734,0,0,N
2,1982,10,1,1,11,20,3,0008,A,749,749,0,0,0,0,1,10,561,0,0,N
2,1982,10,1,1,11,20,3,0011,B,693,693,0,0,0,0,4,15,559,0,0,N
2,1982,10,1,1,11,20,4,0002,B,498,498,0,0,0,0,2,0,406,0,0,N
2,1982,10,1,1,11,12,4,0001,B,1349,1349,0,0,0,0,4,5,772,0,0,N
2,1982,10,1,1,11,12,9,0005,A,1084,1084,0,0,0,0,3,39,763,0,0,N
2,1982,10,1,1,11,12,10,0001,A,734,734,0,0,0,0,6,4,544,0,0,N
2,1982,10,1,1,11,12,10,0009,A,1196,1196,0,0,0,0,4,15,773,0,0,N
2,1982,10,1,1,11,12,10,0010,A,1271,1271,0,0,0,0,3,28,913,0,0,N
2,1982,10,1,1,11,14,2,0002,A,784,784,0,0,0,0,1,8,497,0,0,N
2,1982,10,1,1,11,15,3,0005,B,933,933,0,0,0,0,0,1,724,0,0,N
2,1982,10,1,1,11,16,1,0002,A,510,510,0,0,0,0,0,3,404,0,0,N
2,1982,10,1,1,11,20,2,0017,A,787,787,0,0,0,0,2,1,633,0,0,N
2,1982,10,1,1,11,20,3,0013,A,986,986,0,0,0,0,3,16,710,0,0,N
2,1982,10,1,1,11,20,4,0001,B,601,601,0,0,0,0,6,0,534,0,0,N
2,1982,10,1,1,11,20,5,0007,A,1045,1045,0,0,0,0,2,15,790,0,0,N
2,1982,10,1,1,11,20,6,0017,A,1002,1002,0,0,0,0,0,21,786,0,0,N
2,1982,10,1,1,11,20,6,0019,A,730,730,0,0,0,0,3,3,586,0,0,N
2,1982,10,1,1,11,20,6,0020,A,543,543,0,0,0,0,5,5,403,0,0,N
2,1982,10,1,1,11,20,9,0014,A,816,816,0,0,0,0,1,9,712,0,0,N
2,1982,10,1,1,11,20,10,0011,A,275,275,0,0,0,0,0,2,69,0,0,N
2,1982,10,1,1,11,22,1,0001,A,265,265,0,0,0,0,2,8,152,0,0,N
2,1982,10,1,1,11,15,2,0001,B,600,600,0,0,0,0,0,2,440,0,0,N
2,1982,10,1,1,11,15,3,0002,A,630,630,0,0,0,0,2,0,487,0,0,N
2,1982,10,1,1,11,15,4,0002,B,564,564,0,0,0,0,2,3,468,0,0,N
2,1982,10,1,1,11,15,5,0005,A,730,730,0,0,0,0,2,0,464,0,0,N
2,1982,10,1,1,11,17,1,0001,A,910,910,0,0,0,0,1,11,713,0,0,N
2,1982,10,1,1,11,20,2,0018,B,581,581,0,0,0,0,1,11,447,0,0,N
2,1982,10,1,1,11,20,4,0001,A,718,718,0,0,0,0,1,3,575,0,0,N
2,1982,10,1,1,11,20,5,0010,A,720,720,0,0,0,0,0,13,557,0,0,N
2,1982,10,1,1,11,20,6,0013,A,916,916,0,0,0,0,2,21,714,0,0,N
2,1982,10,1,1,11,20,6,0021,B,478,478,0,0,0,0,2,2,393,0,0,N
2,1982,10,1,1,11,20,7,0002,B,569,569,0,0,0,0,2,15,452,0,0,N
2,1982,10,1,1,11,20,7,0005,A,1048,1048,0,0,0,0,3,31,762,0,0,N
2,1982,10,1,1,11,20,9,0015,A,397,397,0,0,0,0,0,5,345,0,0,N
2,1982,10,1,1,11,20,10,0010,A,578,578,0,0,0,0,0,0,441,0,0,N
2,1982,10,1,1,11,21,1,0003,A,271,271,0,0,0,0,0,0,120,0,0,N
2,1982,10,1,1,11,22,2,0004,A,756,756,0,0,0,0,3,4,601,0,0,N
2,1982,10,1,1,11,22,3,0006,B,872,872,0,0,0,0,0,10,722,0,0,N
2,1982,10,1,1,11,22,3,0009,A,538,538,0,0,0,0,0,1,42,0,0,N
2,1982,10,1,1,11,12,2,0001,A,1288,1288,0,0,0,0,3,28,920,0,0,N
2,1982,10,1,1,11,15,4,0006,B,647,647,0,0,0,0,1,2,480,0,0,N
2,1982,10,1,1,11,19,3,0001,A,270,270,0,0,0,0,0,4,201,0,0,N
2,1982,10,1,1,11,20,2,0013,A,623,623,0,0,0,0,2,13,448,0,0,N
2,1982,10,1,1,11,20,3,0002,B,538,538,0,0,0,0,3,6,436,0,0,N
2,1982,10,1,1,11,20,3,0009,A,952,952,0,0,0,0,2,14,670,0,0,N
2,1982,10,1,1,11,20,3,0017,A,1012,1012,0,0,0,0,1,23,767,0,0,N
2,1982,10,1,1,11,20,3,0017,B,788,788,0,0,0,0,0,3,690,0,0,N
2,1982,10,1,1,11,20,5,0001,A,884,884,0,0,0,0,4,7,662,0,0,N
2,1982,10,1,1,11,20,6,0003,A,1017,1017,0,0,0,0,0,5,838,0,0,N
2,1982,10,1,1,11,20,6,0009,A,882,882,0,0,0,0,0,15,733,0,0,N
2,1982,10,1,1,11,20,6,0018,B,539,539,0,0,0,0,0,22,481,0,0,N
2,1982,10,1,1,11,20,6,0024,A,563,563,0,0,0,0,1,3,420,0,0,N
2,1982,10,1,1,11,20,6,0024,B,495,495,0,0,0,0,1,4,390,0,0,N
2,1982,10,1,1,11,20,7,0009,B,579,579,0,0,0,0,2,17,497,0,0,N
2,1982,10,1,1,11,20,9,0004,A,203,203,0,0,0,0,0,0,149,0,0,N
2,1982,10,1,1,11,20,10,0002,A,603,603,0,0,0,0,0,3,443,0,0,N
2,1982,10,1,1,11,20,10,0005,A,403,403,0,0,0,0,0,1,283,0,0,N
2,1982,10,1,1,11,26,1,0001,A,1065,1065,0,0,0,0,4,13,844,0,0,N
2,1982,10,1,1,11,27,1,0035,B,570,570,0,0,0,0,1,9,384,0,0,N
2,1982,10,1,1,11,27,4,0001,A,243,243,0,0,0,0,1,1,169,0,0,N
2,1982,10,1,1,11,27,4,0002,A,606,606,0,0,0,0,3,3,432,0,0,N
2,1982,10,1,1,11,28,1,0005,B,587,587,0,0,0,0,1,18,454,0,0,N
2,1982,10,1,1,11,28,4,0001,A,984,984,0,0,0,0,9,14,588,0,0,N
2,1982,10,1,1,11,28,4,0002,A,102,102,0,0,0,0,0,1,62,0,0,N
2,1982,10,1,1,11,30,2,0003,A,274,274,0,0,0,0,0,8,132,0,0,N
2,1982,10,1,1,11,30,3,0001,C,686,686,0,0,0,0,2,7,456,0,0,N
2,1982,10,1,1,11,30,3,0002,A,930,930,0,0,0,0,1,12,692,0,0,N
2,1982,10,1,1,11,31,1,0001,B,493,493,0,0,0,0,0,7,345,0,0,N
2,1982,10,1,1,11,31,1,0005,B,680,680,0,0,0,0,2,14,457,0,0,N
2,1982,10,1,1,11,31,1,0008,A,704,704,0,0,0,0,2,12,509,0,0,N
2,1982,10,1,1,11,31,2,0001,B,410,410,0,0,0,0,0,13,92,0,0,N
2,1982,10,1,1,11,31,3,0003,A,653,653,0,0,0,0,2,15,503,0,0,N
2,1982,10,1,1,11,31,6,0006,B,910,910,0,0,0,0,2,17,656,0,0,N
2,1982,10,1,1,11,32,1,0001,B,540,540,0,0,0,0,0,16,369,0,0,N
2,1982,10,1,1,11,32,1,0006,A,574,574,0,0,0,0,1,12,442,0,0,N
2,1982,10,1,1,11,38,1,0001,B,1073,1073,0,0,0,0,4,11,882,0,0,N
2,1982,10,1,1,11,15,3,0003,A,743,743,0,0,0,0,6,6,587,0,0,N
2,1982,10,1,1,11,19,1,0002,A,550,550,0,0,0,0,2,6,445,0,0,N
2,1982,10,1,1,11,20,2,0004,A,592,592,0,0,0,0,3,10,404,0,0,N
2,1982,10,1,1,11,20,2,0004,B,533,533,0,0,0,0,1,18,391,0,0,N
2,1982,10,1,1,11,20,2,0009,A,542,542,0,0,0,0,0,16,351,0,0,N
2,1982,10,1,1,11,20,2,0016,A,613,613,0,0,0,0,0,2,458,0,0,N
2,1982,10,1,1,11,20,3,0002,A,613,613,0,0,0,0,2,5,470,0,0,N
2,1982,10,1,1,11,20,5,0003,A,748,748,0,0,0,0,2,2,605,0,0,N
2,1982,10,1,1,11,20,5,0004,A,619,619,0,0,0,0,0,16,469,0,0,N
2,1982,10,1,1,11,20,5,0008,A,719,719,0,0,0,0,1,17,483,0,0,N
2,1982,10,1,1,11,20,5,0012,B,563,563,0,0,0,0,1,10,496,0,0,N
2,1982,10,1,1,11,20,6,0022,A,565,565,0,0,0,0,10,0,295,0,0,N
2,1982,10,1,1,11,22,4,0001,C,1025,1025,0,0,0,0,0,14,786,0,0,N
2,1982,10,1,1,11,23,7,0002,A,797,797,0,0,0,0,0,1,642,0,0,N
2,1982,10,1,1,11,27,1,0001,A,731,731,0,0,0,0,1,3,562,0,0,N
2,1982,10,1,1,11,27,1,0007,A,810,810,0,0,0,0,1,15,575,0,0,N
2,1982,10,1,1,11,27,1,0034,A,773,773,0,0,0,0,0,25,548,0,0,N
2,1982,10,1,1,11,27,2,0001,A,490,490,0,0,0,0,4,4,353,0,0,N
2,1982,10,1,1,11,27,2,0002,A,297,297,0,0,0,0,1,6,198,0,0,N
2,1982,10,1,1,11,20,5,0004,B,545,545,0,0,0,0,0,10,487,0,0,N
2,1982,10,1,1,11,20,5,0012,A,740,740,0,0,0,0,0,8,555,0,0,N
2,1982,10,1,1,11,20,6,0001,B,608,608,0,0,0,0,1,3,543,0,0,N
2,1982,10,1,1,11,20,7,0011,A,734,734,0,0,0,0,1,6,527,0,0,N
2,1982,10,1,1,11,20,9,0002,A,386,386,0,0,0,0,0,9,106,0,0,N
2,1982,10,1,1,11,20,9,0006,B,922,922,0,0,0,0,1,6,829,0,0,N
2,1982,10,1,1,11,20,10,0001,A,380,380,0,0,0,0,2,2,267,0,0,N
2,1982,10,1,1,11,22,1,0003,B,1836,1836,0,0,0,0,8,11,1263,0,0,N
2,1982,10,1,1,11,22,2,0005,A,726,726,0,0,0,0,1,8,475,0,0,N
2,1982,10,1,1,11,22,3,0010,A,417,417,0,0,0,0,0,6,72,0,0,N
2,1982,10,1,1,11,22,5,0006,B,690,690,0,0,0,0,0,14,507,0,0,N
2,1982,10,1,1,11,22,6,0001,A,663,663,0,0,0,0,0,1,553,0,0,N
2,1982,10,1,1,11,22,6,0005,A,578,578,0,0,0,0,0,4,451,0,0,N
2,1982,10,1,1,11,27,1,0014,A,574,574,0,0,0,0,1,6,385,0,0,N
2,1982,10,1,1,11,27,1,0020,A,855,855,0,0,0,0,1,15,636,0,0,N
2,1982,10,1,1,11,27,1,0025,A,831,831,0,0,0,0,5,11,548,0,0,N
2,1982,10,1,1,11,29,1,0001,A,796,796,0,0,0,0,0,5,617,0,0,N
2,1982,10,1,1,11,29,2,0001,A,64,64,0,0,0,0,0,0,23,0,0,N
2,1982,10,1,1,11,30,3,0003,A,680,680,0,0,0,0,2,14,499,0,0,N
2,1982,10,1,1,11,22,4,0001,B,1064,1064,0,0,0,0,0,21,764,0,0,N
2,1982,10,1,1,11,22,5,0002,C,505,505,0,0,0,0,1,7,397,0,0,N
2,1982,10,1,1,11,27,1,0002,A,837,837,0,0,0,0,2,5,607,0,0,N
2,1982,10,1,1,11,27,1,0005,A,908,908,0,0,0,0,3,5,587,0,0,N
2,1982,10,1,1,11,27,1,0018,A,587,587,0,0,0,0,0,17,383,0,0,N
2,1982,10,1,1,11,27,1,0018,B,518,518,0,0,0,0,0,11,335,0,0,N
2,1982,10,1,1,11,27,1,0024,A,346,346,0,0,0,0,1,13,253,0,0,N
2,1982,10,1,1,11,28,4,0004,A,17,17,0,0,0,0,0,2,14,0,0,N
2,1982,10,1,1,11,29,1,0002,A,755,755,0,0,0,0,0,3,627,0,0,N
2,1982,10,1,1,11,30,1,0002,A,559,559,0,0,0,0,1,0,405,0,0,N
2,1982,10,1,1,11,30,2,0005,A,609,609,0,0,0,0,1,1,445,0,0,N
2,1982,10,1,1,11,31,1,0006,A,779,779,0,0,0,0,2,14,494,0,0,N
2,1982,10,1,1,11,31,5,0001,A,649,649,0,0,0,0,1,7,495,0,0,N
2,1982,10,1,1,11,31,5,0002,A,698,698,0,0,0,0,1,6,560,0,0,N
2,1982,10,1,1,11,31,5,0004,A,706,706,0,0,0,0,0,11,516,0,0,N
2,1982,10,1,1,11,31,6,0004,A,508,508,0,0,0,0,0,17,404,0,0,N
2,1982,10,1,1,11,32,1,0001,A,539,539,0,0,0,0,0,7,384,0,0,N
2,1982,10,1,1,11,32,1,0003,A,371,371,0,0,0,0,0,9,262,0,0,N
2,1982,10,1,1,11,32,2,0003,B,393,393,0,0,0,0,0,8,280,0,0,N
2,1982,10,1,1,11,23,4,0002,A,609,609,0,0,0,0,0,10,467,0,0,N
2,1982,10,1,1,11,25,1,0002,B,857,857,0,0,0,0,4,11,652,0,0,N
2,1982,10,1,1,11,26,1,0002,A,708,708,0,0,0,0,0,3,580,0,0,N
2,1982,10,1,1,11,27,1,0010,A,661,661,0,0,0,0,2,4,410,0,0,N
2,1982,10,1,1,11,27,1,0023,A,684,684,0,0,0,0,3,11,431,0,0,N
2,1982,10,1,1,11,27,1,0029,B,593,593,0,0,0,0,0,14,441,0,0,N
2,1982,10,1,1,11,27,1,0032,A,726,726,0,0,0,0,3,4,579,0,0,N
2,1982,10,1,1,11,29,1,0001,B,846,846,0,0,0,0,0,5,684,0,0,N
2,1982,10,1,1,11,31,3,0002,A,578,578,0,0,0,0,1,12,443,0,0,N
2,1982,10,1,1,11,31,5,0005,B,590,590,0,0,0,0,0,12,402,0,0,N
2,1982,10,1,1,11,31,6,0010,B,604,604,0,0,0,0,3,12,429,0,0,N
2,1982,10,1,1,11,32,1,0010,A,527,527,0,0,0,0,3,1,395,0,0,N
2,1982,10,1,1,11,32,1,0012,A,652,652,0,0,0,0,0,10,488,0,0,N
2,1982,10,1,1,11,32,5,0005,A,553,553,0,0,0,0,3,8,416,0,0,N
2,1982,10,1,1,11,32,5,0005,B,556,556,0,0,0,0,0,8,410,0,0,N
2,1982,10,1,1,11,32,5,0007,B,627,627,0,0,0,0,2,8,463,0,0,N
2,1982,10,1,1,11,33,4,0001,A,618,618,0,0,0,0,4,4,492,0,0,N
2,1982,10,1,1,11,35,2,0002,A,235,235,0,0,0,0,0,0,165,0,0,N
2,1982,10,1,1,11,38,3,0001,A,957,957,0,0,0,0,1,17,803,0,0,N
2,1982,10,1,1,11,21,3,0001,B,552,552,0,0,0,0,1,3,423,0,0,N
2,1982,10,1,1,11,22,3,0005,A,735,735,0,0,0,0,0,6,597,0,0,N
2,1982,10,1,1,11,22,3,0007,B,762,762,0,0,0,0,0,5,587,0,0,N
2,1982,10,1,1,11,24,4,0002,B,430,430,0,0,0,0,0,1,325,0,0,N
2,1982,10,1,1,11,27,1,0004,B,628,628,0,0,0,0,0,14,322,0,0,N
2,1982,10,1,1,11,27,1,0017,A,668,668,0,0,0,0,1,15,493,0,0,N
2,1982,10,1,1,11,27,1,0026,A,732,732,0,0,0,0,2,15,504,0,0,N
2,1982,10,1,1,11,27,3,0003,A,34,34,0,0,0,0,0,0,21,0,0,N
2,1982,10,1,1,11,28,1,0005,A,725,725,0,0,0,0,1,23,544,0,0,N
2,1982,10,1,1,11,28,3,0001,B,902,902,0,0,0,0,2,23,690,0,0,N
2,1982,10,1,1,11,28,3,0003,A,326,326,0,0,0,0,3,5,244,0,0,N
2,1982,10,1,1,11,30,3,0004,A,213,213,0,0,0,0,0,1,63,0,0,N
2,1982,10,1,1,11,31,2,0001,A,603,603,0,0,0,0,0,13,432,0,0,N
2,1982,10,1,1,11,31,5,0003,A,490,490,0,0,0,0,2,6,370,0,0,N
2,1982,10,1,1,11,31,6,0009,B,821,821,0,0,0,0,1,19,618,0,0,N
2,1982,10,1,1,11,31,6,0010,A,648,648,0,0,0,0,3,2,470,0,0,N
2,1982,10,1,1,11,31,6,0012,A,821,821,0,0,0,0,4,20,587,0,0,N
2,1982,10,1,1,11,32,1,0006,C,502,502,0,0,0,0,0,11,395,0,0,N
2,1982,10,1,1,11,32,1,0007,C,555,555,0,0,0,0,0,7,417,0,0,N
2,1982,10,1,1,11,38,2,0001,A,793,793,0,0,0,0,1,11,630,0,0,N
2,1982,10,1,1,11,39,1,0001,A,553,553,0,0,0,0,1,10,351,0,0,N
2,1982,10,1,1,11,39,2,0003,A,756,756,0,0,0,0,0,5,525,0,0,N
2,1982,10,1,1,11,39,3,0001,A,345,345,0,0,0,0,0,3,190,0,0,N
2,1982,10,1,1,14,1,1,0003,A,796,796,0,0,0,0,0,2,716,0,0,N
2,1982,10,1,1,14,8,1,0001,A,731,731,0,0,0,0,0,7,530,0,0,N
2,1982,10,1,1,14,8,4,0001,A,910,910,0,0,0,0,0,2,710,0,0,N
2,1982,10,1,1,14,9,1,0002,A,838,838,0,0,0,0,1,0,678,0,0,N
2,1982,10,1,1,14,9,2,0002,A,607,607,0,0,0,0,1,1,469,0,0,N
2,1982,10,1,1,14,12,3,0002,A,808,808,0,0,0,0,0,5,699,0,0,N
2,1982,10,1,1,14,13,3,0001,A,705,705,0,0,0,0,2,6,525,0,0,N
2,1982,10,1,1,14,19,5,0001,A,736,736,0,0,0,0,1,4,630,0,0,N
2,1982,10,1,1,14,21,1,0012,B,813,813,0,0,0,0,0,1,696,0,0,N
2,1982,10,1,1,14,21,2,0010,A,803,803,0,0,0,0,1,4,678,0,0,N
2,1982,10,1,1,14,21,2,0017,A,1181,1181,0,0,0,0,1,5,1031,0,0,N
2,1982,10,1,1,14,21,2,0026,B,826,826,0,0,0,0,3,4,685,0,0,N
2,1982,10,1,1,14,21,2,0029,A,1151,1151,0,0,0,0,2,3,764,0,0,N
2,1982,10,1,1,14,21,6,0005,B,855,855,0,0,0,0,3,3,717,0,0,N
2,1982,10,1,1,11,31,4,0001,B,792,792,0,0,0,0,2,3,602,0,0,N
2,1982,10,1,1,11,31,4,0004,B,665,665,0,0,0,0,1,13,509,0,0,N
2,1982,10,1,1,11,31,6,0011,A,644,644,0,0,0,0,0,10,455,0,0,N
2,1982,10,1,1,11,32,2,0001,A,645,645,0,0,0,0,0,17,459,0,0,N
2,1982,10,1,1,11,32,2,0002,B,578,578,0,0,0,0,0,8,401,0,0,N
2,1982,10,1,1,11,32,5,0007,A,562,562,0,0,0,0,2,1,405,0,0,N
2,1982,10,1,1,11,33,4,0002,A,710,710,0,0,0,0,0,1,575,0,0,N
2,1982,10,1,1,11,35,1,0006,A,799,799,0,0,0,0,1,7,634,0,0,N
2,1982,10,1,1,11,35,3,0001,A,398,398,0,0,0,0,0,4,306,0,0,N
2,1982,10,1,1,11,39,2,0001,A,609,609,0,0,0,0,1,1,351,0,0,N
2,1982,10,1,1,11,41,2,0001,A,1051,1051,0,0,0,0,0,2,838,0,0,N
2,1982,10,1,1,14,2,2,0003,A,736,736,0,0,0,0,0,7,645,0,0,N
2,1982,10,1,1,14,5,1,0002,A,833,833,0,0,0,0,1,4,690,0,0,N
2,1982,10,1,1,14,7,1,0003,A,648,648,0,0,0,0,2,4,498,0,0,N
2,1982,10,1,1,14,7,3,0002,A,937,937,0,0,0,0,1,7,688,0,0,N
2,1982,10,1,1,14,7,4,0002,A,549,549,0,0,0,0,0,7,455,0,0,N
2,1982,10,1,1,14,10,2,0001,A,743,743,0,0,0,0,1,5,592,0,0,N
2,1982,10,1,1,14,12,3,0003,A,77,77,0,0,0,0,0,0,19,0,0,N
2,1982,10,1,1,11,31,1,0001,D,619,619,0,0,0,0,1,19,529,0,0,N
2,1982,10,1,1,11,31,1,0004,A,617,617,0,0,0,0,1,18,481,0,0,N
2,1982,10,1,1,11,31,1,0012,A,918,918,0,0,0,0,0,21,674,0,0,N
2,1982,10,1,1,11,31,6,0002,B,634,634,0,0,0,0,0,15,467,0,0,N
2,1982,10,1,1,11,31,6,0003,C,625,625,0,0,0,0,5,3,483,0,0,N
2,1982,10,1,1,11,31,6,0009,A,692,692,0,0,0,0,2,32,506,0,0,N
2,1982,10,1,1,11,32,3,0005,A,689,689,0,0,0,0,1,3,490,0,0,N
2,1982,10,1,1,11,32,5,0010,A,507,507,0,0,0,0,4,10,364,0,0,N
2,1982,10,1,1,11,33,1,0001,B,780,780,0,0,0,0,0,2,562,0,0,N
2,1982,10,1,1,11,33,2,0003,A,844,844,0,0,0,0,0,15,641,0,0,N
2,1982,10,1,1,11,33,3,0001,A,759,759,0,0,0,0,4,12,563,0,0,N
2,1982,10,1,1,11,35,4,0001,A,211,211,0,0,0,0,0,1,131,0,0,N
2,1982,10,1,1,11,39,3,0004,A,640,640,0,0,0,0,1,0,382,0,0,N
2,1982,10,1,1,11,41,2,0002,B,628,628,0,0,0,0,0,10,415,0,0,N
2,1982,10,1,1,14,1,1,0002,A,946,946,0,0,0,0,0,2,861,0,0,N
2,1982,10,1,1,14,2,3,0001,A,1016,1016,0,0,0,0,0,2,907,0,0,N
2,1982,10,1,1,14,5,1,0001,A,638,638,0,0,0,0,1,2,524,0,0,N
2,1982,10,1,1,14,7,3,0003,A,1042,1042,0,0,0,0,1,8,858,0,0,N
2,1982,10,1,1,11,32,5,0006,B,710,710,0,0,0,0,1,8,428,0,0,N
2,1982,10,1,1,11,32,5,0008,A,354,354,0,0,0,0,0,2,240,0,0,N
2,1982,10,1,1,11,32,5,0009,B,655,655,0,0,0,0,0,0,443,0,0,N
2,1982,10,1,1,11,33,2,0002,A,520,520,0,0,0,0,0,3,362,0,0,N
2,1982,10,1,1,11,35,5,0002,A,550,550,0,0,0,0,0,2,352,0,0,N
2,1982,10,1,1,11,36,1,0001,A,741,741,0,0,0,0,0,2,473,0,0,N
2,1982,10,1,1,11,38,1,0002,A,605,605,0,0,0,0,2,7,516,0,0,N
2,1982,10,1,1,11,39,1,0002,A,431,431,0,0,0,0,1,0,248,0,0,N
2,1982,10,1,1,11,39,1,0003,A,550,550,0,0,0,0,1,4,423,0,0,N
2,1982,10,1,1,11,39,3,0003,A,832,832,0,0,0,0,2,8,480,0,0,N
2,1982,10,1,1,14,5,1,0003,A,725,725,0,0,0,0,1,4,617,0,0,N
2,1982,10,1,1,14,10,4,0001,A,161,161,0,0,0,0,0,0,113,0,0,N
2,1982,10,1,1,14,13,3,0002,A,878,878,0,0,0,0,1,3,693,0,0,N
2,1982,10,1,1,14,21,1,0001,B,943,943,0,0,0,0,3,5,788,0,0,N
2,1982,10,1,1,14,21,1,0001,C,1084,1084,0,0,0,0,10,10,899,0,0,N
2,1982,10,1,1,14,21,1,0010,A,1033,1033,0,0,0,0,6,11,876,0,0,N
2,1982,10,1,1,14,21,1,0011,B,744,744,0,0,0,0,1,4,634,0,0,N
2,1982,10,1,1,14,21,2,0001,A,1087,1087,0,0,0,0,2,10,876,0,0,N
2,1982,10,1,1,11,38,3,0002,A,1038,1038,0,0,0,0,4,32,866,0,0,N
2,1982,10,1,1,11,41,1,0003,B,605,605,0,0,0,0,0,1,401,0,0,N
2,1982,10,1,1,11,42,1,0001,A,540,540,0,0,0,0,2,4,374,0,0,N
2,1982,10,1,1,14,1,1,0004,A,418,418,0,0,0,0,0,2,386,0,0,N
2,1982,10,1,1,14,5,1,0006,A,718,718,0,0,0,0,0,2,607,0,0,N
2,1982,10,1,1,14,7,5,0002,A,310,310,0,0,0,0,1,1,248,0,0,N
2,1982,10,1,1,14,10,3,0001,A,781,781,0,0,0,0,0,0,509,0,0,N
2,1982,10,1,1,14,11,1,0001,A,651,651,0,0,0,0,0,1,541,0,0,N
2,1982,10,1,1,14,12,4,0001,A,596,596,0,0,0,0,0,3,521,0,0,N
2,1982,10,1,1,14,13,1,0004,B,942,942,0,0,0,0,4,9,755,0,0,N
2,1982,10,1,1,14,13,2,0003,A,590,590,0,0,0,0,0,4,478,0,0,N
2,1982,10,1,1,14,19,1,0002,A,713,713,0,0,0,0,3,2,605,0,0,N
2,1982,10,1,1,14,21,1,0001,A,921,921,0,0,0,0,0,0,763,0,0,N
2,1982,10,1,1,14,21,1,0011,A,798,798,0,0,0,0,6,3,674,0,0,N
2,1982,10,1,1,14,21,2,0005,A,751,751,0,0,0,0,1,3,646,0,0,N
2,1982,10,1,1,14,21,2,0012,A,1037,1037,0,0,0,0,6,0,912,0,0,N
2,1982,10,1,1,14,21,5,0003,A,700,700,0,0,0,0,1,2,578,0,0,N
2,1982,10,1,1,14,21,5,0010,A,1168,1168,0,0,0,0,1,9,937,0,0,N
2,1982,10,1,1,11,32,1,0013,A,415,415,0,0,0,0,2,1,310,0,0,N
2,1982,10,1,1,11,32,3,0004,A,412,412,0,0,0,0,1,3,318,0,0,N
2,1982,10,1,1,11,32,5,0006,A,506,506,0,0,0,0,0,9,318,0,0,N
2,1982,10,1,1,11,32,5,0008,B,452,452,0,0,0,0,0,5,288,0,0,N
2,1982,10,1,1,11,33,1,0001,A,744,744,0,0,0,0,0,6,524,0,0,N
